Type,Criteria,Average_Recall_NA,NA_TP,NA_FP,NA_TN,NA_FN,MAE,Krippendorff_Alpha,Mean_GT,Mean_LLM,Valid_Samples,Note
Main,Crit_A,0.5,0,0,30,0,0.5666666666666667,0.4744292504285492,3.966666666666667,4.1,30.0,
Main,Crit_B,0.5,0,0,30,0,0.5555555556222223,0.4121282005795045,3.1000000000666668,3.3,30.0,
Main,Crit_C,0.5,0,0,30,0,0.5677777777666667,0.2879225027258241,3.845000000033333,4.208333333333333,30.0,
Main,Crit_D,0.5,0,0,30,0,1.3666666666666667,-0.1229216381812317,3.3,4.666666666666667,30.0,
Main,Crit_L,0.5,0,0,30,0,0.5666666666666667,0.7316011008580217,3.9,3.933333333333333,30.0,
Sub,A-01,0.5,0,0,30,0,0.7666666666666667,0.27942715835974263,4.033333333333333,4.533333333333333,30.0,
Sub,A-02,0.5,0,0,30,0,0.9,0.18367143005074038,3.9,3.6666666666666665,30.0,
Sub,B-01,0.5,0,0,30,0,0.7333333333333333,0.45002022790101814,3.2666666666666666,3.4,30.0,
Sub,B-02,0.7019230769230769,3,9,17,1,0.7058823529411765,-0.0037651789938495384,2.764705882352941,3.0,17.0,
Sub,B-03,0.5,0,0,30,0,1.0333333333333334,0.037099051845874476,3.1,3.3333333333333335,30.0,
Sub,C-01,0.78125,9,0,14,7,0.7142857142857143,0.08656832298136641,4.642857142857143,4.357142857142857,14.0,
Sub,C-02,0.6666666666666666,1,0,27,2,0.8888888888888888,0.1368557084669615,4.2592592592592595,3.962962962962963,27.0,
Sub,C-04,0.5,0,0,30,0,0.8,-0.003929782565330164,4.133333333333334,4.8,30.0,
Sub,C-05,0.5,0,0,30,0,0.8,0.2651538518028934,3.466666666666667,3.8,30.0,
Sub,C-06,0.5,0,0,30,0,1.2,-0.06050663849706894,3.4,4.333333333333333,30.0,
Sub,D-01,0.5,0,0,30,0,1.3666666666666667,-0.1229216381812317,3.3,4.666666666666667,30.0,
Sub,L-01,0.5,0,0,30,0,0.5666666666666667,0.7316011008580217,3.9,3.933333333333333,30.0,
,SUBCRITERIA_GLOBAL_METRICS,,13,9,328,10,0.8871951219512195,0.33687802255426036,3.6646341463414633,4.003048780487805,,MAEm: 0.8730 | Global Avg Recall N/A: 0.7693 | Global Alpha: 0.3369
