Type,Criteria,Average_Recall_NA,NA_TP,NA_FP,NA_TN,NA_FN,MAE,Krippendorff_Alpha,Mean_GT,Mean_LLM,Valid_Samples,Note
Main,Crit_A,0.5,0,0,30,0,0.6666666666666666,0.3241388595151373,3.966666666666667,3.933333333333333,30.0,
Main,Crit_B,0.5,0,0,30,0,0.6222222222444445,0.3251823405078742,3.1000000000666668,3.244444444444444,30.0,
Main,Crit_C,0.5,0,0,30,0,0.5899999999888889,0.1921005193155495,3.845000000033333,4.023888888888888,30.0,
Main,Crit_D,0.5,0,0,30,0,1.3666666666666667,-0.1589799902391409,3.3,4.6,30.0,
Main,Crit_L,0.5,0,0,30,0,0.5666666666666667,0.7316011008580217,3.9,3.933333333333333,30.0,
Sub,A-01,0.5,0,0,30,0,0.7666666666666667,0.23196397772916155,4.033333333333333,4.4,30.0,
Sub,A-02,0.5,0,0,30,0,0.9,0.0911471791559002,3.9,3.466666666666667,30.0,
Sub,B-01,0.5,0,0,30,0,0.6666666666666666,0.4887853029887579,3.2666666666666666,3.2,30.0,
Sub,B-02,0.7211538461538461,3,8,18,1,0.8888888888888888,-0.019639665067268774,2.6666666666666665,3.111111111111111,18.0,
Sub,B-03,0.5,0,0,30,0,1.0333333333333334,0.01545504329671088,3.1,3.2666666666666666,30.0,
Sub,C-01,0.7455357142857143,9,1,13,7,1.1538461538461537,-0.12261459767853622,4.769230769230769,3.6153846153846154,13.0,
Sub,C-02,0.6666666666666666,1,0,27,2,0.8148148148148148,0.22796009402706052,4.2592592592592595,3.888888888888889,27.0,
Sub,C-04,0.5,0,0,30,0,1.1333333333333333,-0.4235954359419569,4.133333333333334,4.733333333333333,30.0,
Sub,C-05,0.5,0,0,30,0,0.9,0.0813104052776048,3.466666666666667,3.3666666666666667,30.0,
Sub,C-06,0.5,0,0,30,0,1.2,-0.06029784142797845,3.4,4.4,30.0,
Sub,D-01,0.5,0,0,30,0,1.3666666666666667,-0.1589799902391409,3.3,4.6,30.0,
Sub,L-01,0.5,0,0,30,0,0.5666666666666667,0.7316011008580217,3.9,3.933333333333333,30.0,
,SUBCRITERIA_GLOBAL_METRICS,,13,9,328,10,0.9420731707317073,0.2627006622256052,3.658536585365854,3.8689024390243905,,MAEm: 0.9492 | Global Avg Recall N/A: 0.7693 | Global Alpha: 0.2627
