Type,Criteria,Average_Recall_NA,NA_TP,NA_FP,NA_TN,NA_FN,MAE,Krippendorff_Alpha,Mean_GT,Mean_LLM,Valid_Samples,Note
Main,Crit_A,0.5,0,0,30,0,0.6666666666666666,0.3903350553074746,3.966666666666667,4.033333333333333,30.0,
Main,Crit_B,0.5,0,0,30,0,0.5444444444888888,0.32238187681666763,3.1000000000666668,3.1888888888888887,30.0,
Main,Crit_C,0.5,0,0,30,0,0.5261111110777777,0.4255710066913386,3.845000000033333,3.964444444444444,30.0,
Main,Crit_D,0.5,0,0,30,0,1.1666666666666667,0.0006499313340359025,3.3,4.333333333333333,30.0,
Main,Crit_L,0.5,0,0,30,0,0.5666666666666667,0.7316011008580217,3.9,3.933333333333333,30.0,
Sub,A-01,0.5,0,0,30,0,0.7333333333333333,0.3093575911430786,4.033333333333333,4.5,30.0,
Sub,A-02,0.5,0,0,30,0,1.0,0.06126440427106461,3.9,3.566666666666667,30.0,
Sub,B-01,0.5,0,0,30,0,0.6666666666666666,0.39737452114291283,3.2666666666666666,3.2666666666666666,30.0,
Sub,B-02,0.6153846153846154,2,7,19,2,0.6842105263157895,-0.021829948977844627,2.736842105263158,3.0,19.0,
Sub,B-03,0.5,0,0,30,0,0.9666666666666667,0.030343069077422458,3.1,3.1333333333333333,30.0,
Sub,C-01,0.8125,10,0,14,6,1.0714285714285714,-0.1234805194805193,4.642857142857143,4.0,14.0,
Sub,C-02,0.6666666666666666,1,0,27,2,0.6666666666666666,0.38697749631253453,4.2592592592592595,3.962962962962963,27.0,
Sub,C-04,0.5,0,0,30,0,0.9666666666666667,-0.06593486440897878,4.133333333333334,4.633333333333334,30.0,
Sub,C-05,0.5,0,0,30,0,0.9333333333333333,-0.11100817863481582,3.466666666666667,3.2666666666666666,30.0,
Sub,C-06,0.5,0,0,30,0,1.1333333333333333,-0.03623242736644783,3.4,4.066666666666666,30.0,
Sub,D-01,0.5,0,0,30,0,1.1666666666666667,0.0006499313340359025,3.3,4.333333333333333,30.0,
Sub,L-01,0.5,0,0,30,0,0.5666666666666667,0.7316011008580217,3.9,3.933333333333333,30.0,
,SUBCRITERIA_GLOBAL_METRICS,,13,7,330,10,0.8787878787878788,0.31636340674375274,3.6575757575757577,3.8212121212121213,,MAEm: 0.8796 | Global Avg Recall N/A: 0.7722 | Global Alpha: 0.3164
